Feature Name,Cluster 0 CD,Cluster 1 CD
ARFGAP2,0.018788034008729693,-0.018788034008729703
ARFGEF1,-0.017374039577457378,0.017374039577457517
ARFIP2,0.016038926826611007,-0.01603892682661103
ARGLU1,-0.00961830861150624,0.009618308611506074
ARHGAP1,0.02140603110278632,-0.021406031102786296
ARHGAP25,-0.0512543300449399,0.05125433004493979
ARHGAP27,0.015430965487151966,-0.015430965487151949
ARHGAP30,0.026375632650925396,-0.026375632650925337
ARHGAP4,-0.007999074746306869,0.007999074746306992
ARHGAP45,0.02714735959020348,-0.02714735959020369
ARHGAP9,0.01968283439002241,-0.01968283439002231
ARHGDIA,-0.007917843078911399,0.007917843078911102
ARHGDIB,-2.259760148041106e-05,2.2597601480436042e-05
ARHGEF1,0.024802639326232948,-0.02480263932623312
ARHGEF11,-0.021987977233282927,0.021987977233283107
ARHGEF2,0.01688177547395013,-0.016881775473950127
ARHGEF6,-0.010623338420147645,0.010623338420147593
ARID1A,0.011028104548305447,-0.011028104548305214
ARID1B,-0.015804067058860904,0.015804067058861167
ARID3A,-0.015547685083557987,0.015547685083557984
ARID4B,-0.021322645823359482,0.021322645823359618
ARID5A,0.017655982387667683,-0.01765598238766807
ARL4C,-0.020006172748354943,0.020006172748354898
ARPC2,-0.012065644863430237,0.012065644863430303
ARPC4,-0.007451355518868017,0.007451355518868142
ARPC5,0.01197772677977309,-0.01197772677977321
ARRB2,-0.002270763739407786,0.0022707637394075997
ARRDC1,-0.006798545874137827,0.006798545874137916
ARRDC3,0.014843937203525621,-0.014843937203525585
ARSA,0.01312447427409453,-0.013124474274094713
ASAH1,-0.013815916699584145,0.013815916699584038
ASB13,-0.01818651755706598,0.01818651755706601
ASB6,0.012806137830894605,-0.012806137830894695
ASCC2,0.02161429623121345,-0.021614296231213404
ASH1L,-0.01596911331050273,0.015969113310502717
ASPH,-0.0233002059103373,0.023300205910337324
ASXL1,0.01426322405061075,-0.014263224050610599
ATF3,0.024572009134207456,-0.024572009134207463
ATF4,0.021324150081787684,-0.021324150081787594
ATF6B,0.022317013604827747,-0.02231701360482778
ATG13,0.01499936825214371,-0.014999368252143807
ATG16L2,-0.005007870020052609,0.005007870020052689
ATG2A,0.014160040175554061,-0.014160040175554039
ATG4B,-0.007703240629507363,0.007703240629507372
ATM,-0.0008696911670046452,0.0008696911670046075
ATN1,0.006982008076002614,-0.006982008076002517
ATP11A,0.010307680028264373,-0.010307680028264642
ATP13A1,-0.0036097532176221515,0.003609753217622172
ATP13A2,0.012966074674783367,-0.012966074674783393
ATP1A1,0.0211996383224468,-0.021199638322446847
ATP2A2,-0.019772818788932875,0.01977281878893272
ATP2A3,0.022886385835074748,-0.022886385835074862
ATP2B1,0.01098151840949028,-0.01098151840949012
ATP2B1-AS1,-0.007967031276672538,0.007967031276672854
ATP2B4,-0.015123793923311271,0.015123793923311363
ATP5F1A,-0.01789912539396112,0.017899125393961202
ATP5F1B,-0.007774478590476255,0.00777447859047629
ATP5F1D,0.014508229105433307,-0.014508229105433229
ATP5F1E,-0.008001667621213973,0.00800166762121374
ATP5MC2,-0.004792768545787711,0.0047927685457876705
ATP5PB,-0.02048146218250911,0.0204814621825091
ATP6,-0.007694162802779432,0.0076941628027792225
ATP6AP1,0.017419479940518897,-0.017419479940518963
ATP6V0A1,-0.015532051306240633,0.015532051306240717
ATP6V0B,-0.05047021625597363,0.050470216255973664
ATP6V0D1,-0.007697254740828191,0.007697254740828203
ATP6V0E1,-0.05405940729211238,0.05405940729211228
ATP6V1B2,-0.018084894196312356,0.01808489419631211
ATP6V1G1,0.017352958319246978,-0.017352958319246912
ATP8,-0.006626779044207941,0.006626779044208263
ATP8B2,0.011379980667976741,-0.011379980667976837
ATRX,0.009233673909598335,-0.009233673909598762
ATXN2L,0.020298210411802537,-0.020298210411802603
ATXN7L3,0.01154152659266517,-0.011541526592665175
AUP1,-0.0023567931408720677,0.0023567931408721
AURKAIP1,0.011034505806573254,-0.011034505806573345
AXIN1,0.015207987181150497,-0.01520798718115051
B2M,-0.007146058318293701,0.007146058318293471
B4GALT1,0.012341481036331042,-0.01234148103633089
BACH1,-0.013030575598120571,0.013030575598120406
BAG1,0.01676127293412208,-0.016761272934122058
BAG6,0.023701247452214667,-0.023701247452214684
BAP1,0.017674786571387633,-0.01767478657138766
BAX,-0.01563281214461517,0.015632812144615073
BAZ2A,-0.016789954336885415,0.016789954336885463
BCAP31,0.01572972952958587,-0.01572972952958591
BCL11B,-0.015010391931774782,0.015010391931774683
BCL2,-0.01663397080131507,0.01663397080131485
BCL3,0.0043677511351913854,-0.0043677511351913455
BCL6,0.011082960590956073,-0.011082960590956264
BCL7B,0.004518023791597812,-0.004518023791597788
BCL9L,0.013692713739524966,-0.013692713739524985
BCLAF1,-0.01028791122093498,0.010287911220934828
BCR,0.015064626238071331,-0.01506462623807136
BET1L,-0.015191618471718293,0.015191618471718198
BHLHE40,-0.05047692860781954,0.05047692860781959
BICRA,0.012151536968486653,-0.012151536968486601
BICRAL,-0.05781065721385374,0.057810657213853714
BIN1,-0.014601583506587497,0.014601583506587457
BIN2,0.016681201536997866,-0.016681201536997883
BIRC3,-0.04878429545064661,0.0487842954506467
BIRC6,0.016517381689761967,-0.016517381689761967
BNIP3L,-0.019729844215527117,0.019729844215527325
BOD1L1,0.01235533428021604,-0.012355334280216462
BOP1,-0.018386824872836542,0.018386824872836383
BPTF,0.009963894314448881,-0.009963894314449242
BRAT1,-0.016583349006533965,0.016583349006533965
BRD1,0.01090333182912203,-0.010903331829121933
BRD2,0.016123560126462377,-0.016123560126462343
BRD4,-0.016228657945435702,0.016228657945435754
BRD8,-0.023590627835690332,0.023590627835690298
BRD9,0.014454807739010365,-0.01445480773901036
BRF1,-0.007490561367971196,0.007490561367971217
BRF2,-0.022639508807207297,0.022639508807207418
BRI3,0.0007259410954104745,-0.0007259410954106234
BRK1,0.013337951113360377,-0.013337951113360318
BRWD1,-0.020619889857850616,0.02061988985785083
BSG,-0.010111973918006355,0.010111973918006216
BST2,0.005410271366219495,-0.0054102713662195125
BTAF1,-0.04875705301796524,0.04875705301796524
BTBD2,-0.007510424351010039,0.0075104243510099415
BTBD7,-0.024442133486146888,0.02444213348614668
BTF3,0.020034429179936253,-0.02003442917993625
BTG1,0.015019740441525655,-0.01501974044152584
BTG2,-0.005174023079237211,0.005174023079237453
BTN3A1,0.01312466780613074,-0.01312466780613074
BTN3A2,-0.01410140518014607,0.014101405180146189
BUD31,-0.019356086858376836,0.019356086858376722
C11orf21,0.011656533666612172,-0.011656533666612097
C11orf24,-0.054929776437528416,0.05492977643752849
C15orf39,-0.011807346857637676,0.011807346857637605
C19orf24,-0.018899748274441498,0.01889974827444169
C19orf38,-0.05110809005081884,0.05110809005081889
C1orf174,-0.019780861498874897,0.019780861498875035
C1orf198,-0.023972807111771927,0.02397280711177191
C1orf35,0.01681580084853934,-0.01681580084853927
C1orf43,0.01621374116676865,-0.01621374116676861
C2orf69,-0.025611049808946865,0.025611049808946802
C4orf3,-0.02211685217062568,0.022116852170625447
C4orf48,0.016032156013979195,-0.016032156013979195
C6orf62,-0.010279236362962265,0.01027923636296203
C6orf89,0.013623719063309397,-0.013623719063309388
C7orf26,0.01428571858263717,-0.014285718582637146
C9orf64,-0.030024271508310694,0.030024271508310777
CABIN1,0.018494809556074816,-0.018494809556074774
CABP4,-0.05093592195590318,0.05093592195590313
CALCOCO1,0.013378210374345008,-0.013378210374344996
CALHM6,0.00041795339028910126,-0.00041795339028904375
CALM1,0.0007101432922048193,-0.0007101432922048021
CALM2,-0.012864944505110302,0.012864944505110274
CALM3,-0.010704816078364135,0.010704816078364243
CALR,-0.0030048307035847933,0.003004830703584777
CAMK2D,0.007313065106387212,-0.007313065106387186
CAMK2G,0.015187872952891899,-0.015187872952891986
CAMTA2,0.014968891356817506,-0.014968891356817421
CANX,0.01183107010753262,-0.011831070107532822
CAP1,0.012215020478243603,-0.012215020478243455
CAPG,0.012614746360846227,-0.012614746360846252
CAPN1,0.01866094901794996,-0.01866094901794987
CAPN15,0.016349450001947523,-0.016349450001947673
CAPN2,0.01562023507786673,-0.015620235077866692
CAPNS1,0.02005606041849514,-0.020056060418495347
CAPRIN1,-0.010588385511617242,0.010588385511617473
CAPZA1,-0.010339966431180372,0.01033996643118058
CAPZB,0.023330406676478312,-0.023330406676478302
CARD11,0.017533685481821167,-0.017533685481821132
CARD19,-0.00915723130662321,0.009157231306623234
CARD8,-0.048501893804072965,0.04850189380407293
CARMIL2,0.011596943111523279,-0.011596943111523197
CARS,0.015869070519692965,-0.015869070519692934
CARS2,0.015319984177909753,-0.015319984177909697
CASP1,-0.015839870372906892,0.01583987037290687
CAST,0.002261857542576047,-0.0022618575425757755
CAVIN2,-0.012811084491184682,0.012811084491185041
CBFA2T3,-0.05025207173915778,0.05025207173915769
CBX4,0.013556942125195117,-0.013556942125195114
CBX5,-0.05903685296293898,0.05903685296293886
CBX6,-0.006864139983715332,0.00686413998371534
CC2D1A,0.014007547230917038,-0.014007547230916965
CCAR2,0.01698856752400981,-0.01698856752400967
CCDC130,0.013870272904372349,-0.013870272904372205
CCDC69,0.020338868026483933,-0.02033886802648394
CCDC71L,-0.0537998060396255,0.053799806039625385
CCDC85B,0.012312568526392006,-0.01231256852639209
CCDC88B,0.02027503248890105,-0.02027503248890103
CCDC88C,-0.013379724643560771,0.013379724643560685
CCDC9,0.008900532145321289,-0.008900532145321298
CCL3,-0.012031599930753319,0.012031599930753131
CCL3L1,-0.01202852042807531,0.012028520428076402
CCL4,-0.047061816087099625,0.04706181608709957
CCL4L2,-0.04497001632800314,0.044970016328003314
CCL5,0.017136699113930242,-0.01713669911393017
CCM2,0.018289776933532106,-0.01828977693353206
CCND3,0.02109084407697473,-0.02109084407697486
CCNH,-0.02225237649880183,0.022252376498801962
CCNI,-0.007020394160177852,0.00702039416017773
CCNL1,0.017134343509941488,-0.017134343509941547
CCNL2,0.02152215115135972,-0.021522151151359692
CCNY,0.012894106441434147,-0.012894106441434138
CCR7,-0.012166747934165861,0.012166747934165846
CCT4,-0.01669636451760503,0.016696364517604957
CCT7,0.01665440077397725,-0.016654400773977226
CD14,0.007347380968674137,-0.007347380968674111
CD163,-0.049881873949749606,0.04988187394974971
CD164,0.008764722594646224,-0.00876472259464609
CD19,0.0008965111054100959,-0.0008965111054100911
CD247,-0.003507923393040815,0.0035079233930407332
CD2BP2,0.014660415793458169,-0.014660415793458082
CD300A,-0.00829923550576265,0.008299235505762764
CD300E,-0.006934369940424117,0.006934369940424079
CD37,-0.005484945457754371,0.005484945457754333
CD3E,0.019009594615701644,-0.01900959461570147
CD4,0.02129798654833999,-0.021297986548339982
CD44,0.019325648215921077,-0.019325648215921084
CD46,-0.012326657580442888,0.012326657580443018
CD47,-0.010230370794753208,0.010230370794752952
CD48,0.016636768031834313,-0.016636768031834264
CD5,0.015179000703663329,-0.015179000703663315
CD52,-0.005918358687682545,0.005918358687682483
CD53,0.016483926881499467,-0.016483926881499626
CD59,-0.023279153042438563,0.023279153042438498
CD6,0.019367948507738163,-0.0193679485077382
CD69,-0.06472913024935469,0.06472913024935459
CD7,-0.012549016647298832,0.01254901664729833
CD74,0.03229696752665905,-0.03229696752665884
CD81,0.013398013455556732,-0.013398013455556643
CD83,-0.007671966853659195,0.007671966853659391
CD8A,0.011032562905213745,-0.011032562905213735
CD93,-0.017609928832560275,0.01760992883255996
CD99,0.018835300221201834,-0.0188353002212018
CDC14A,-0.024446638438841137,0.024446638438841522
CDC25B,0.01806425855854385,-0.018064258558543937
CDC37,0.015305970923053329,-0.015305970923053329
CDC42BPB,-0.019003120742453083,0.01900312074245299
CDC42SE1,0.015967154398181863,-0.015967154398181818
CDC42SE2,-0.00860578295967698,0.008605782959676726
CDIP1,-0.013293258492495132,0.013293258492495042
CDIPT,0.013914968027737023,-0.013914968027737
CDK10,0.013555964734213492,-0.013555964734213312
CDK9,0.019512708866250457,-0.019512708866250447
CDKN1B,-0.016633884629360465,0.016633884629359986
CDKN1C,-0.008605622683925403,0.008605622683925219
CDKN2D,-0.008015864656123198,0.00801586465612335
CDV3,0.014911595149011456,-0.014911595149011289
CEBPA,0.0003394544264419985,-0.0003394544264419793
CEBPB,0.027027550554220434,-0.027027550554220396
CEBPD,0.0015807898224534603,-0.0015807898224534547
CELF1,0.012520114064954499,-0.01252011406495449
CELF2,0.014727296938192377,-0.014727296938192377
CENPB,0.014776539247243684,-0.014776539247243828
CENPT,0.014230155702186447,-0.01423015570218638
CEP164,0.013935642019920213,-0.013935642019920248
CERK,-0.0029298455800978174,0.0029298455800978495
CES2,0.014314008499551101,-0.014314008499551056
CFD,0.02269202711975183,-0.02269202711975185
CFL1,0.022908012949730626,-0.022908012949730567
CFLAR,0.017288774605972435,-0.017288774605972366
CFP,-0.011650760454768365,0.011650760454768538
CHCHD2,-0.007559967446682425,0.007559967446682485
CHD1,0.01053867374054264,-0.010538673740542785
CHD2,0.016884620179642245,-0.016884620179642023
CHD3,0.021923451648223114,-0.021923451648223107
CHD7,-0.016018299513548467,0.016018299513548575
CHD9,-0.02094486180987433,0.02094486180987461
CHFR,0.017863190527286462,-0.017863190527286434
CHMP1A,0.013646681953699509,-0.013646681953699478
CHMP2A,0.019380111530568674,-0.01938011153056872
CHMP4B,-0.05060271760241936,0.0506027176024193
CHMP7,-0.013876472401220512,0.013876472401220764
CHP1,-0.01529036554935537,0.015290365549355315
CHPF2,0.013729255516993763,-0.013729255516993675
CHST11,-0.006599728285392858,0.006599728285392879
CHST2,-0.009151253854399282,0.009151253854399572
CHTF8,-0.02223361104535492,0.022233611045354963
CIAO1,0.01350753700872786,-0.01350753700872786
CIB1,-0.005360687808420112,0.005360687808420009
CIC,0.01325726483562277,-0.013257264835623065
CIITA,0.022361029578414574,-0.022361029578414595
CIPC,-0.05223726539564056,0.052237265395640636
CIRBP,0.023852694599319844,-0.02385269459931985
CITED2,0.011905297489452567,-0.011905297489452644
CIZ1,0.017407953408773522,-0.017407953408773463
CKAP4,-0.009391986943273293,0.009391986943273336
CLASRP,-0.019216487114966627,0.019216487114966558
CLCN7,0.01694859584019143,-0.016948595840191313
CLEC7A,-0.008900364260604776,0.008900364260604811
CLIC1,0.018794867240226148,-0.018794867240226165
CLINT1,-0.021945322682193756,0.021945322682193673
CLK1,-0.010513582399508151,0.010513582399508406
CLK3,0.020784273961427145,-0.020784273961427138
CLPTM1,0.01833351064289084,-0.018333510642890894
CLPTM1L,0.014563207513187558,-0.014563207513187624
CLSTN1,0.018577111907855135,-0.018577111907855055
CLSTN3,0.01186588400634418,-0.011865884006344063
CLTC,-0.016013418087916047,0.016013418087915923
CLU,-0.04963552406575564,0.04963552406575566
CLUH,0.012637328200072833,-0.012637328200072873
CMIP,-0.013468848420518605,0.013468848420518693
CMTM3,-0.007929663094969317,0.007929663094969267
CNBP,-0.0072685181765149084,0.007268518176515045
CNDP2,0.013040155329785552,-0.013040155329785507
CNN2,-0.007143268962036384,0.007143268962036212
CNPPD1,0.01523394984434358,-0.015233949844343536
CNPY3,-0.005418572923892105,0.0054185729238923255
CNTNAP1,-0.02004656586607351,0.020046565866073552
CNTRL,-0.04902841516891615,0.04902841516891622
COASY,0.01410371398423498,-0.01410371398423492
COL18A1,-0.055927369342119816,0.05592736934211981
COL6A2,-0.057255744022193564,0.057255744022193564
COLGALT1,-0.01700176018127121,0.017001760181271273
COMMD8,-0.02756069590208318,0.027560695902083165
COMT,-0.015556584007579555,0.015556584007579866
COPA,-0.011019875605850719,0.011019875605850606
COPE,0.015140524397449484,-0.015140524397449596
COPG1,0.01804062006580975,-0.018040620065809764
COPS3,-0.021594910553588243,0.02159491055358825
COPS6,0.012090996286579794,-0.012090996286579935
COQ4,0.014201528316980537,-0.014201528316980544
COQ8A,0.013261491913985303,-0.013261491913985296
CORO1A,0.02712007558315161,-0.027120075583151434
CORO1B,-0.0021609042744273905,0.002160904274427404
CORO1C,0.011967693748530536,-0.011967693748530546
CORO7,-0.006624072558520771,0.006624072558520961
COTL1,-0.01570595133427013,0.015705951334270125
COX1,0.032630410152668335,-0.03263041015266813
COX2,0.0025314476924710415,-0.00253144769247093
COX3,0.0012283999583686512,-0.0012283999583687095
COX4I1,-0.012796212511441472,0.012796212511441593
COX7C,0.012708902151207447,-0.012708902151207442
CPNE1,0.01426631331588276,-0.014266313315882717
CPNE2,-0.020944972392369688,0.02094497239236959
CPSF1,0.01720220991241829,-0.017202209912418196
CPVL,-0.00850640711468747,0.008506407114687545
CR1,-0.01945354428238273,0.019453544282382502
CRAT,-0.018005409443124547,0.01800540944312445
CREBBP,0.014907298836947748,-0.014907298836948005
CREBL2,-0.022427821652770963,0.022427821652771216
CREBZF,-0.013310615050643687,0.013310615050643723
CREG1,-0.013246266660466221,0.013246266660466239
CROCC,-0.007293639554009989,0.007293639554009819
CROCCP2,-0.01023625473884476,0.01023625473884493
CRTAP,-0.006322043671180962,0.006322043671181018
CRTC2,-0.0034339826800773477,0.003433982680077469
CRTC3,0.009831068061409069,-0.009831068061408817
CSDE1,0.011105806573488173,-0.011105806573488433
CSF1R,-0.007199894563005237,0.007199894563005187
CSF2RB,0.01098022411601247,-0.01098022411601232
CSF3R,0.04080652241250243,-0.040806522412502405
CSK,0.021619718841590224,-0.0216197188415903
CSNK1D,0.017429581466901645,-0.017429581466901933
CSNK1G2,-0.01158030858459098,0.011580308584590922
CSPP1,-0.022931359644725154,0.022931359644724855
CSRNP1,0.008654791310290762,-0.008654791310290743
CST3,-0.0022629198710039473,0.002262919871003852
CST7,0.012748933286121885,-0.012748933286121767
CSTB,-0.013245130538601001,0.013245130538600929
CTBP1,0.01477838112886954,-0.014778381128869589
CTC1,0.01055645281436859,-0.010556452814368792
CTDSP1,0.019655780064440336,-0.019655780064440447
CTDSP2,-0.007079111036720604,0.00707911103672057
CTNNB1,0.010931049604670033,-0.01093104960466986
CTSA,0.04942683978999258,-0.049426839789992544
CTSB,-0.05971321408474944,0.059713214084749396
CTSD,-0.009684485216599809,0.009684485216600055
CTSH,0.014000063018963381,-0.014000063018963513
CTSS,0.021160560147080155,-0.021160560147080426
CTSW,0.015587023620486386,-0.015587023620486211
CTSZ,-0.015686574619050854,0.015686574619050885
CTTN,0.003722377250429964,-0.00372237725042995
CUL9,0.013897580187771479,-0.01389758018777157
CUTA,-0.005400391545942775,0.005400391545942649
CUX1,-0.013456662998095044,0.013456662998095087
CX3CR1,-0.056865523029246474,0.05686552302924641
CXCL16,0.012948486322307311,-0.012948486322307533
CXCR4,0.02335231580460831,-0.023352315804608156
CXXC1,-0.00469656905637599,0.004696569056376149
CXXC5,-0.05116060211977172,0.05116060211977169
CXorf38,-0.015952131892543884,0.015952131892543724
CYB561A3,-0.04904782608544991,0.049047826085449824
CYB5R3,-0.005388620723223202,0.005388620723223131
CYBA,-0.007204394952254857,0.007204394952254717
CYBB,-0.051380466551351776,0.0513804665513519
CYBC1,0.014134604578314478,-0.014134604578314322
CYC1,0.014659082301707057,-0.014659082301707073
CYFIP2,0.017553850541031375,-0.017553850541031413
CYHR1,0.01332859497377382,-0.013328594973773946
CYLD,0.011507172693378748,-0.011507172693378915
CYTB,0.0024872846986837426,-0.0024872846986836563
CYTH1,0.022135130390079274,-0.022135130390079208
CYTH2,0.01610469354621528,-0.016104693546215267
CYTH4,0.022114788573281852,-0.022114788573281793
CYTIP,0.01289609158484705,-0.012896091584847018
DAPK1,-0.01643849978340411,0.01643849978340414
DAZAP1,0.014130502082624504,-0.014130502082624636
DAZAP2,-0.014041540349111346,0.014041540349111242
DBI,-0.017085861778688607,0.017085861778688538
DBNL,0.021122912448305043,-0.021122912448305088
DBP,-0.01587964995343733,0.015879649953437255
DCAF11,0.022980640396997223,-0.02298064039699723
DCAF15,0.01461993018312291,-0.014619930183122637
DCAF5,0.015193589722937169,-0.015193589722937112
DCP1A,-0.019452202424337955,0.01945220242433775
DCTD,-0.020939429951537174,0.020939429951537154
DCTN1,0.013925709928908106,-0.01392570992890798
DCXR,-0.011896349470981888,0.011896349470981863
DDAH2,0.013884757554201162,-0.013884757554201188
DDB1,0.01706485706462439,-0.01706485706462444
DDB2,-0.0032545472383834154,0.003254547238383381
DDIT4,-0.013901346777502063,0.013901346777501598
DDOST,0.019288016066205046,-0.019288016066205005
DDX17,-0.0023710122600456985,0.0023710122600456864
DDX21,0.006163569974664869,-0.00616356997466456
DDX23,0.016283155874426098,-0.016283155874426115
DDX24,0.014370730916691728,-0.014370730916691525
DDX27,0.013824719126598509,-0.013824719126598555
DDX39A,-0.0031226433441426506,0.0031226433441426398
DDX39B,-0.005813976616754864,0.005813976616754873
DDX3X,-0.01921432929976431,0.019214329299764257
DDX41,-0.00251054938477561,0.0025105493847756882
DDX42,0.012107471640529166,-0.012107471640529053
DDX46,-0.012011475274349578,0.01201147527434983
DDX5,-0.00425073992436935,0.004250739924369153
DDX51,0.014556614815894356,-0.014556614815894315
DDX54,-0.006048757603533481,0.006048757603533394
DDX56,0.01630522115961605,-0.01630522115961602
DDX6,-0.00894852211916368,0.008948522119163761
DEDD2,-0.009835278039166753,0.009835278039166808
DEF6,0.020627525693254198,-0.020627525693254274
DEF8,-0.013365379935256565,0.013365379935256836
DELE1,0.014140925275078979,-0.014140925275078941
DENND1C,0.020676717781520505,-0.020676717781520554
DENND3,0.01579274652746893,-0.01579274652746898
